hasPeak.An_kdmB_48h_HA_1	hasPeak.An_sntB_48h_HA_1	hasPeak.An_ecoA_48h_HA_1	hasPeak.An_rpdA_48h_HA_1	group	ID	Description	Count	GeneRatio	geneID
TRUE	FALSE	TRUE	TRUE	11	GO:0009892	negative regulation of metabolic process	6	6/384	AN4570/AN8751/AN6749/AN10164/AN0974/AN9116
TRUE	FALSE	TRUE	TRUE	11	GO:0009893	positive regulation of metabolic process	6	6/384	AN4933/AN4570/AN0817/AN0182/AN1844/AN3090
TRUE	FALSE	TRUE	TRUE	11	GO:0019222	regulation of metabolic process	30	30/384	AN4933/AN10606/AN4818/AN4570/AN8825/AN8751/AN8671/AN3868/AN3785/AN7592/AN10761/AN6749/AN1183/AN1168/AN10164/AN0978/AN0974/AN0835/AN0817/AN0568/AN0182/AN10192/AN1844/AN2270/AN9141/AN9116/AN9096/AN3216/AN3090/AN5218
TRUE	FALSE	TRUE	TRUE	11	GO:0019748	secondary metabolic process	19	19/384	AN4933/AN4570/AN4481/AN7998/AN12402/AN7084/AN7821/AN5885/AN5823/AN6749/AN1242/AN1035/AN10080/AN0147/AN9005/AN1680/AN1844/AN2924/AN8518
TRUE	FALSE	TRUE	TRUE	11	GO:0032259	methylation	2	2/384	AN4570/AN8825
TRUE	FALSE	TRUE	TRUE	11	GO:0042440	pigment metabolic process	1	1/384	AN5885
TRUE	FALSE	TRUE	TRUE	11	GO:0044237	cellular metabolic process	92	92/384	AN12280/AN4933/AN4923/AN10606/AN4818/AN4809/AN4716/AN4570/AN4569/AN4372/AN8825/AN8794/AN8751/AN8671/AN7890/AN7997/AN7998/AN12402/AN8046/AN8099/AN8226/AN4058/AN3933/AN3868/AN3867/AN3785/AN3753/AN10937/AN10903/AN7115/AN7084/AN7032/AN7028/AN7592/AN7621/AN7678/AN6329/AN6192/AN10761/AN5885/AN5823/AN6675/AN6749/AN1242/AN1183/AN1172/AN1171/AN1168/AN1140/AN10164/AN10139/AN1035/AN0978/AN0974/AN0835/AN0817/AN0649/AN0568/AN0567/AN0484/AN10080/AN0254/AN0182/AN0147/AN0034/AN8883/AN10192/AN1554/AN1675/AN1680/AN1809/AN1844/AN1923/AN1999/AN2270/AN10299/AN2359/AN2446/AN2506/AN2509/AN2528/AN11932/AN9141/AN9116/AN9096/AN3216/AN3181/AN3132/AN3090/AN11684/AN5218/AN10673
TRUE	FALSE	TRUE	TRUE	11	GO:0044238	primary metabolic process	95	95/384	AN4933/AN4925/AN4923/AN10606/AN4818/AN4809/AN4716/AN4570/AN4372/AN8825/AN8794/AN8751/AN8743/AN8671/AN7890/AN7962/AN7997/AN12402/AN8046/AN8226/AN4058/AN3933/AN10482/AN3868/AN3867/AN3785/AN3753/AN3733/AN10937/AN10903/AN7115/AN10887/AN7032/AN7028/AN7592/AN7678/AN6329/AN6192/AN10761/AN5885/AN5823/AN6675/AN6741/AN6787/AN6888/AN1197/AN1183/AN1172/AN1171/AN1168/AN10164/AN10139/AN0978/AN0974/AN0835/AN0817/AN0649/AN0568/AN0567/AN0484/AN0338/AN0224/AN0182/AN0034/AN8883/AN10192/AN1554/AN1573/AN1675/AN1680/AN1794/AN1809/AN1844/AN1923/AN2194/AN2270/AN10299/AN2359/AN2446/AN2506/AN2509/AN2528/AN11932/AN9141/AN9116/AN9096/AN3318/AN3216/AN3181/AN3132/AN3090/AN10351/AN11684/AN5218/AN10673
TRUE	FALSE	TRUE	TRUE	11	GO:0044281	small molecule metabolic process	34	34/384	AN4923/AN4809/AN4569/AN4372/AN7890/AN7998/AN12402/AN8099/AN4058/AN3733/AN10903/AN7115/AN7084/AN7028/AN5823/AN1140/AN1035/AN0649/AN0567/AN0484/AN0182/AN0147/AN0034/AN1809/AN1844/AN1923/AN1999/AN10299/AN2359/AN2506/AN2509/AN9116/AN3132/AN5218
TRUE	FALSE	TRUE	TRUE	11	GO:0070085	glycosylation	2	2/384	AN4716/AN8226
TRUE	FALSE	TRUE	TRUE	11	GO:0071704	organic substance metabolic process	108	108/384	AN12280/AN4933/AN4925/AN4923/AN10606/AN4818/AN4809/AN4716/AN4570/AN4569/AN4372/AN8825/AN8794/AN8751/AN8743/AN8671/AN7890/AN7962/AN7997/AN7998/AN12402/AN8046/AN8099/AN8226/AN4058/AN3933/AN10482/AN3868/AN3867/AN3785/AN3753/AN3733/AN10937/AN10903/AN7115/AN7084/AN10887/AN7032/AN7028/AN7592/AN7621/AN7678/AN6329/AN6192/AN10761/AN5885/AN5823/AN6675/AN6741/AN6749/AN6787/AN6888/AN1242/AN1197/AN1183/AN1172/AN1171/AN1168/AN1140/AN10164/AN10139/AN1035/AN0978/AN0974/AN0835/AN0817/AN0649/AN0568/AN0567/AN0484/AN10080/AN0338/AN0224/AN0182/AN0147/AN0034/AN8883/AN10192/AN1554/AN1573/AN1675/AN1680/AN1794/AN1809/AN1844/AN1923/AN1999/AN2194/AN2270/AN10299/AN2359/AN2446/AN2506/AN2509/AN2528/AN11932/AN9141/AN9116/AN9096/AN3318/AN3216/AN3181/AN3132/AN3090/AN10351/AN11684/AN5218/AN10673
TRUE	FALSE	TRUE	TRUE	11	GO:0006792	regulation of sulfur utilization	1	1/384	AN5218
TRUE	FALSE	TRUE	TRUE	11	GO:0045883	positive regulation of sulfur utilization	1	1/384	AN5218
TRUE	FALSE	TRUE	TRUE	11	GO:0016049	cell growth	5	5/384	AN5802/AN1171/AN1168/AN1025/AN0182
TRUE	FALSE	TRUE	TRUE	11	GO:0007117	budding cell bud growth	1	1/384	AN1025
TRUE	FALSE	TRUE	TRUE	11	GO:0030447	filamentous growth	16	16/384	AN4923/AN4716/AN4570/AN8226/AN7032/AN7678/AN7698/AN5802/AN1171/AN1168/AN1025/AN0568/AN0182/AN1573/AN1844/AN2509
TRUE	FALSE	TRUE	TRUE	11	GO:0040008	regulation of growth	6	6/384	AN8825/AN7698/AN1171/AN0568/AN0182/AN1844
TRUE	FALSE	TRUE	TRUE	11	GO:0044110	growth involved in symbiotic interaction	1	1/384	AN5885
TRUE	FALSE	TRUE	TRUE	11	GO:0045927	positive regulation of growth	3	3/384	AN7698/AN0182/AN1844
TRUE	FALSE	TRUE	TRUE	11	GO:0048589	developmental growth	1	1/384	AN1168
TRUE	FALSE	TRUE	TRUE	11	GO:0007059	chromosome segregation	2	2/384	AN8751/AN1399
TRUE	FALSE	TRUE	TRUE	11	GO:0007017	microtubule-based process	2	2/384	AN8751/AN7547
TRUE	FALSE	TRUE	TRUE	11	GO:0000075	cell cycle checkpoint	1	1/384	AN8751
TRUE	FALSE	TRUE	TRUE	11	GO:0006457	protein folding	1	1/384	AN10351
TRUE	FALSE	TRUE	TRUE	11	GO:0007165	signal transduction	15	15/384	AN4818/AN8751/AN7028/AN10999/AN7698/AN1168/AN1025/AN0182/AN0113/AN0112/AN1573/AN2430/AN2474/AN3090/AN5787
TRUE	FALSE	TRUE	TRUE	11	GO:0006928	movement of cell or subcellular component	2	2/384	AN8751/AN7547
TRUE	FALSE	TRUE	TRUE	11	GO:0007049	cell cycle	14	14/384	AN4570/AN8751/AN3785/AN7032/AN7678/AN5885/AN6749/AN1399/AN1398/AN1171/AN0182/AN0113/AN1844/AN3090
TRUE	FALSE	TRUE	TRUE	11	GO:0007154	cell communication	21	21/384	AN4923/AN4818/AN4716/AN8751/AN7028/AN10999/AN7698/AN5823/AN1168/AN1025/AN0978/AN10080/AN0182/AN0113/AN0112/AN1573/AN2430/AN2474/AN3090/AN8540/AN5787
TRUE	FALSE	TRUE	TRUE	11	GO:0007163	establishment or maintenance of cell polarity	7	7/384	AN4923/AN8751/AN8226/AN7698/AN1171/AN1025/AN0182
TRUE	FALSE	TRUE	TRUE	11	GO:0008219	cell death	2	2/384	AN0182/AN10673
TRUE	FALSE	TRUE	TRUE	11	GO:0016043	cellular component organization	22	22/384	AN4570/AN8825/AN8751/AN3785/AN3753/AN7032/AN7677/AN7698/AN5885/AN6675/AN1399/AN1242/AN1171/AN1168/AN10164/AN1025/AN0817/AN0182/AN0113/AN1573/AN9116/AN3131
TRUE	FALSE	TRUE	TRUE	11	GO:0016458	gene silencing	2	2/384	AN4570/AN9116
TRUE	FALSE	TRUE	TRUE	11	GO:0019725	cellular homeostasis	5	5/384	AN8791/AN8671/AN5823/AN1168/AN0182
TRUE	FALSE	TRUE	TRUE	11	GO:0022402	cell cycle process	12	12/384	AN4570/AN8751/AN3785/AN7032/AN7678/AN5885/AN6749/AN1399/AN1171/AN0182/AN0113/AN3090
TRUE	FALSE	TRUE	TRUE	11	GO:0030029	actin filament-based process	6	6/384	AN8751/AN7032/AN7698/AN1171/AN1025/AN0113
TRUE	FALSE	TRUE	TRUE	11	GO:0036166	phenotypic switching	2	2/384	AN0182/AN5611
TRUE	FALSE	TRUE	TRUE	11	GO:0044764	multi-organism cellular process	7	7/384	AN1025/AN0817/AN0806/AN0182/AN1573/AN2430/AN3090
TRUE	FALSE	TRUE	TRUE	11	GO:0048522	positive regulation of cellular process	9	9/384	AN4570/AN8751/AN1025/AN0817/AN0182/AN1573/AN1844/AN2430/AN3090
TRUE	FALSE	TRUE	TRUE	11	GO:0048523	negative regulation of cellular process	8	8/384	AN4570/AN8751/AN6749/AN0978/AN0974/AN2430/AN9116/AN5787
TRUE	FALSE	TRUE	TRUE	11	GO:0048869	cellular developmental process	13	13/384	AN4716/AN4570/AN8751/AN7032/AN7678/AN7698/AN6749/AN1171/AN1168/AN0182/AN1923/AN9116/AN3090
TRUE	FALSE	TRUE	TRUE	11	GO:0050794	regulation of cellular process	42	42/384	AN4933/AN10606/AN4818/AN4570/AN8825/AN8751/AN8671/AN3868/AN3785/AN7028/AN7592/AN10999/AN7698/AN10761/AN6749/AN1183/AN1171/AN1168/AN10164/AN1025/AN0978/AN0974/AN0835/AN0817/AN0568/AN0182/AN0113/AN0112/AN10192/AN1573/AN1844/AN2270/AN2430/AN2474/AN9141/AN9116/AN9096/AN3216/AN3090/AN5218/AN5787/AN5611
TRUE	FALSE	TRUE	TRUE	11	GO:0051301	cell division	6	6/384	AN8751/AN7032/AN5885/AN1171/AN1025/AN0113
TRUE	FALSE	TRUE	TRUE	11	GO:0051651	maintenance of location in cell	2	2/384	AN8751/AN7698
TRUE	FALSE	TRUE	TRUE	11	GO:0051716	cellular response to stimulus	37	37/384	AN4923/AN4818/AN4716/AN4570/AN4517/AN8751/AN8671/AN10518/AN7028/AN7594/AN10999/AN7698/AN5885/AN5823/AN1242/AN1168/AN1139/AN1025/AN0978/AN0568/AN10080/AN0182/AN0113/AN0112/AN1573/AN1844/AN1923/AN2430/AN2446/AN2474/AN11932/AN3163/AN3090/AN10351/AN8540/AN5787/AN10673
TRUE	FALSE	TRUE	TRUE	11	GO:0061919	process utilizing autophagic mechanism	1	1/384	AN0182
TRUE	FALSE	TRUE	TRUE	11	GO:0071554	cell wall organization or biogenesis	10	10/384	AN4716/AN8751/AN7032/AN7698/AN5885/AN1242/AN1168/AN1554/AN1573/AN2359
TRUE	FALSE	TRUE	TRUE	11	GO:1990748	cellular detoxification	1	1/384	AN4517
TRUE	FALSE	TRUE	TRUE	11	GO:0003006	developmental process involved in reproduction	11	11/384	AN4716/AN4570/AN8751/AN7678/AN7698/AN6749/AN1171/AN0568/AN0182/AN10192/AN3090
TRUE	FALSE	TRUE	TRUE	11	GO:0022413	reproductive process in single-celled organism	4	4/384	AN7678/AN1171/AN0182/AN3090
TRUE	FALSE	TRUE	TRUE	11	GO:0044703	multi-organism reproductive process	11	11/384	AN4570/AN8825/AN8751/AN7678/AN6749/AN1171/AN1025/AN0182/AN1573/AN2430/AN3090
TRUE	FALSE	TRUE	TRUE	11	GO:0051321	meiotic cell cycle	8	8/384	AN4570/AN7678/AN6749/AN1399/AN1171/AN0182/AN1844/AN3090
TRUE	FALSE	TRUE	TRUE	11	GO:1903046	meiotic cell cycle process	7	7/384	AN4570/AN7678/AN6749/AN1399/AN1171/AN0182/AN3090
TRUE	FALSE	TRUE	TRUE	11	GO:2000241	regulation of reproductive process	7	7/384	AN7698/AN6749/AN1025/AN0182/AN1573/AN2430/AN3090
TRUE	FALSE	TRUE	TRUE	11	GO:2000242	negative regulation of reproductive process	2	2/384	AN6749/AN2430
TRUE	FALSE	TRUE	TRUE	11	GO:2000243	positive regulation of reproductive process	6	6/384	AN7698/AN1025/AN0182/AN1573/AN2430/AN3090
TRUE	FALSE	TRUE	TRUE	11	GO:0007155	cell adhesion	3	3/384	AN0817/AN0182/AN9116
TRUE	FALSE	TRUE	TRUE	11	GO:0023051	regulation of signaling	7	7/384	AN7028/AN0182/AN0113/AN0112/AN2430/AN3090/AN5787
TRUE	FALSE	TRUE	TRUE	11	GO:0023056	positive regulation of signaling	2	2/384	AN0182/AN3090
TRUE	FALSE	TRUE	TRUE	11	GO:0023057	negative regulation of signaling	2	2/384	AN2430/AN5787
TRUE	FALSE	TRUE	TRUE	11	GO:0007275	multicellular organism development	7	7/384	AN4716/AN8751/AN7678/AN7698/AN1171/AN0568/AN10192
TRUE	FALSE	TRUE	TRUE	11	GO:0032922	circadian regulation of gene expression	1	1/384	AN0182
TRUE	FALSE	TRUE	TRUE	11	GO:0051239	regulation of multicellular organismal process	1	1/384	AN7698
TRUE	FALSE	TRUE	TRUE	11	GO:0051240	positive regulation of multicellular organismal process	1	1/384	AN7698
TRUE	FALSE	TRUE	TRUE	11	GO:0009653	anatomical structure morphogenesis	9	9/384	AN4570/AN7032/AN7678/AN7698/AN6749/AN1171/AN1168/AN0182/AN3090
TRUE	FALSE	TRUE	TRUE	11	GO:0007568	aging	3	3/384	AN0182/AN1923/AN9116
TRUE	FALSE	TRUE	TRUE	11	GO:0009847	spore germination	4	4/384	AN7619/AN5885/AN1242/AN0182
TRUE	FALSE	TRUE	TRUE	11	GO:0048646	anatomical structure formation involved in morphogenesis	7	7/384	AN4570/AN7032/AN7678/AN6749/AN1171/AN0182/AN3090
TRUE	FALSE	TRUE	TRUE	11	GO:0043934	sporulation	10	10/384	AN4716/AN4570/AN8751/AN7032/AN7678/AN6749/AN1171/AN1168/AN0182/AN3090
TRUE	FALSE	TRUE	TRUE	11	GO:0048856	anatomical structure development	13	13/384	AN4716/AN4570/AN8751/AN7032/AN7678/AN7698/AN6749/AN1171/AN1168/AN0568/AN0182/AN10192/AN3090
TRUE	FALSE	TRUE	TRUE	11	GO:0050793	regulation of developmental process	5	5/384	AN7698/AN6749/AN1171/AN0182/AN3090
TRUE	FALSE	TRUE	TRUE	11	GO:0051093	negative regulation of developmental process	1	1/384	AN6749
TRUE	FALSE	TRUE	TRUE	11	GO:0051094	positive regulation of developmental process	1	1/384	AN7698
TRUE	FALSE	TRUE	TRUE	11	GO:0007623	circadian rhythm	2	2/384	AN3933/AN0182
TRUE	FALSE	TRUE	TRUE	11	GO:0043902	positive regulation of multi-organism process	5	5/384	AN1025/AN0182/AN1573/AN2430/AN3090
TRUE	FALSE	TRUE	TRUE	11	GO:0044089	positive regulation of cellular component biogenesis	1	1/384	AN8751
TRUE	FALSE	TRUE	TRUE	11	GO:0048584	positive regulation of response to stimulus	2	2/384	AN0182/AN3090
TRUE	FALSE	TRUE	TRUE	11	GO:0051050	positive regulation of transport	1	1/384	AN8751
TRUE	FALSE	TRUE	TRUE	11	GO:1903829	positive regulation of cellular protein localization	1	1/384	AN0182
TRUE	FALSE	TRUE	TRUE	11	GO:0043901	negative regulation of multi-organism process	1	1/384	AN6749
TRUE	FALSE	TRUE	TRUE	11	GO:0048585	negative regulation of response to stimulus	4	4/384	AN5003/AN0978/AN2430/AN5787
TRUE	FALSE	TRUE	TRUE	11	GO:1903828	negative regulation of cellular protein localization	1	1/384	AN8751
TRUE	FALSE	TRUE	TRUE	11	GO:0032879	regulation of localization	3	3/384	AN8751/AN0568/AN0182
TRUE	FALSE	TRUE	TRUE	11	GO:0042752	regulation of circadian rhythm	1	1/384	AN3933
TRUE	FALSE	TRUE	TRUE	11	GO:0043900	regulation of multi-organism process	6	6/384	AN6749/AN1025/AN0182/AN1573/AN2430/AN3090
TRUE	FALSE	TRUE	TRUE	11	GO:0044087	regulation of cellular component biogenesis	2	2/384	AN8751/AN0182
TRUE	FALSE	TRUE	TRUE	11	GO:0048518	positive regulation of biological process	12	12/384	AN4933/AN4570/AN8751/AN7698/AN1025/AN0817/AN0182/AN1573/AN1844/AN2430/AN3090/AN5218
TRUE	FALSE	TRUE	TRUE	11	GO:0048519	negative regulation of biological process	10	10/384	AN5003/AN4570/AN8751/AN6749/AN10164/AN0978/AN0974/AN2430/AN9116/AN5787
TRUE	FALSE	TRUE	TRUE	11	GO:0048583	regulation of response to stimulus	11	11/384	AN5003/AN4570/AN7028/AN0978/AN0568/AN0182/AN0113/AN0112/AN2430/AN3090/AN5787
TRUE	FALSE	TRUE	TRUE	11	GO:1903664	regulation of asexual reproduction	1	1/384	AN0182
TRUE	FALSE	TRUE	TRUE	11	GO:0006950	response to stress	18	18/384	AN5003/AN4923/AN4716/AN4570/AN4517/AN8671/AN7678/AN7698/AN5823/AN0978/AN10080/AN0182/AN1844/AN2446/AN11932/AN3163/AN8540/AN10673
TRUE	FALSE	TRUE	TRUE	11	GO:0009605	response to external stimulus	10	10/384	AN5003/AN4923/AN4716/AN5823/AN1168/AN0978/AN10080/AN0182/AN1844/AN8540
TRUE	FALSE	TRUE	TRUE	11	GO:0009607	response to biotic stimulus	6	6/384	AN5003/AN4923/AN7698/AN0568/AN0182/AN1844
TRUE	FALSE	TRUE	TRUE	11	GO:0009628	response to abiotic stimulus	7	7/384	AN4716/AN7698/AN1168/AN0182/AN1844/AN2446/AN10673
TRUE	FALSE	TRUE	TRUE	11	GO:0042221	response to chemical	21	21/384	AN4923/AN4716/AN4517/AN10518/AN7594/AN7698/AN5885/AN5823/AN1242/AN1139/AN1025/AN0568/AN0182/AN9010/AN1923/AN2430/AN2509/AN11932/AN3163/AN3090/AN10351
TRUE	FALSE	TRUE	TRUE	11	GO:0033036	macromolecule localization	4	4/384	AN8751/AN0182/AN0112/AN2474
TRUE	FALSE	TRUE	TRUE	11	GO:0051234	establishment of localization	31	31/384	AN11774/AN4517/AN4481/AN8813/AN8791/AN8768/AN8762/AN8751/AN7351/AN7344/AN7295/AN7272/AN7547/AN10999/AN5801/AN1168/AN0568/AN0404/AN0182/AN0112/AN9010/AN2344/AN2474/AN3359/AN3209/AN2958/AN2675/AN8534/AN8540/AN5236/AN10689
TRUE	FALSE	TRUE	TRUE	11	GO:0051235	maintenance of location	2	2/384	AN8751/AN7698
TRUE	FALSE	TRUE	TRUE	11	GO:0051641	cellular localization	7	7/384	AN8751/AN7547/AN7698/AN1168/AN0182/AN0112/AN2474
TRUE	FALSE	TRUE	TRUE	11	GO:0051707	response to other organism	2	2/384	AN5003/AN0182
TRUE	FALSE	TRUE	TRUE	11	GO:0044419	interspecies interaction between organisms	8	8/384	AN5003/AN7032/AN5885/AN5823/AN1242/AN0182/AN1844/AN5218
TRUE	FALSE	TRUE	TRUE	11	GO:0051703	intraspecies interaction between organisms	2	2/384	AN0806/AN0182
TRUE	FALSE	TRUE	TRUE	11	GO:0050789	regulation of biological process	44	44/384	AN5003/AN4933/AN10606/AN4818/AN4570/AN8825/AN8751/AN8671/AN3933/AN3868/AN3785/AN7028/AN7592/AN10999/AN7698/AN10761/AN6749/AN1183/AN1171/AN1168/AN10164/AN1025/AN0978/AN0974/AN0835/AN0817/AN0568/AN0182/AN0113/AN0112/AN10192/AN1573/AN1844/AN2270/AN2430/AN2474/AN9141/AN9116/AN9096/AN3216/AN3090/AN5218/AN5787/AN5611
TRUE	FALSE	TRUE	TRUE	11	GO:0065008	regulation of biological quality	11	11/384	AN8791/AN8751/AN8671/AN3753/AN7698/AN5823/AN1171/AN1168/AN10164/AN0817/AN0182
TRUE	FALSE	TRUE	TRUE	11	GO:0065009	regulation of molecular function	3	3/384	AN1168/AN0182/AN3090
TRUE	FALSE	TRUE	TRUE	11	GO:0044085	cellular component biogenesis	13	13/384	AN4716/AN4570/AN8751/AN8671/AN7032/AN7698/AN5885/AN10164/AN10139/AN0182/AN0113/AN1554/AN3131
TRUE	FALSE	TRUE	TRUE	11	GO:0061687	detoxification of inorganic compound	1	1/384	AN4517
TRUE	TRUE	FALSE	FALSE	12	GO:0019953	sexual reproduction	1	1/57	AN4615
TRUE	TRUE	FALSE	FALSE	12	GO:0022414	reproductive process	2	2/57	AN4615/AN4279
TRUE	TRUE	FALSE	FALSE	12	GO:0032505	reproduction of a single-celled organism	1	1/57	AN4615
TRUE	TRUE	FALSE	FALSE	12	GO:0055114	oxidation-reduction process	1	1/57	AN8757
TRUE	TRUE	FALSE	FALSE	12	GO:0006807	nitrogen compound metabolic process	14	14/57	AN11072/AN4279/AN4113/AN3890/AN7118/AN7019/AN6359/AN6837/AN1303/AN1927/AN2315/AN3169/AN5217/AN12437
TRUE	TRUE	FALSE	FALSE	12	GO:0009056	catabolic process	4	4/57	AN4278/AN4154/AN6359/AN1303
TRUE	TRUE	FALSE	FALSE	12	GO:0009058	biosynthetic process	11	11/57	AN11072/AN4279/AN4113/AN7118/AN6359/AN6837/AN1303/AN1927/AN2315/AN3169/AN5217
TRUE	TRUE	FALSE	FALSE	12	GO:0009892	negative regulation of metabolic process	2	2/57	AN4279/AN5217
TRUE	TRUE	FALSE	FALSE	12	GO:0009893	positive regulation of metabolic process	1	1/57	AN1303
TRUE	TRUE	FALSE	FALSE	12	GO:0019222	regulation of metabolic process	8	8/57	AN4279/AN4113/AN7118/AN6359/AN6837/AN1303/AN1927/AN5217
TRUE	TRUE	FALSE	FALSE	12	GO:0019748	secondary metabolic process	1	1/57	AN10297
TRUE	TRUE	FALSE	FALSE	12	GO:0032259	methylation	1	1/57	AN12437
TRUE	TRUE	FALSE	FALSE	12	GO:0044237	cellular metabolic process	16	16/57	AN11072/AN4279/AN4278/AN4113/AN3890/AN7118/AN7019/AN6359/AN6837/AN1303/AN1927/AN2315/AN3169/AN5217/AN5797/AN12437
TRUE	TRUE	FALSE	FALSE	12	GO:0044238	primary metabolic process	17	17/57	AN11072/AN4279/AN4278/AN4154/AN4113/AN3890/AN7118/AN7019/AN6359/AN6837/AN1303/AN1927/AN2315/AN3169/AN5217/AN5797/AN12437
TRUE	TRUE	FALSE	FALSE	12	GO:0044281	small molecule metabolic process	4	4/57	AN1303/AN2315/AN3169/AN5797
TRUE	TRUE	FALSE	FALSE	12	GO:0071704	organic substance metabolic process	17	17/57	AN11072/AN4279/AN4278/AN4154/AN4113/AN3890/AN7118/AN7019/AN6359/AN6837/AN1303/AN1927/AN2315/AN3169/AN5217/AN5797/AN12437
TRUE	TRUE	FALSE	FALSE	12	GO:0016049	cell growth	1	1/57	AN5797
TRUE	TRUE	FALSE	FALSE	12	GO:0030447	filamentous growth	1	1/57	AN4278
TRUE	TRUE	FALSE	FALSE	12	GO:0040008	regulation of growth	1	1/57	AN5797
TRUE	TRUE	FALSE	FALSE	12	GO:0048589	developmental growth	1	1/57	AN5797
TRUE	TRUE	FALSE	FALSE	12	GO:0007017	microtubule-based process	1	1/57	AN5797
TRUE	TRUE	FALSE	FALSE	12	GO:0000075	cell cycle checkpoint	1	1/57	AN4279
TRUE	TRUE	FALSE	FALSE	12	GO:0007165	signal transduction	1	1/57	AN4113
TRUE	TRUE	FALSE	FALSE	12	GO:0007049	cell cycle	5	5/57	AN4615/AN4279/AN4278/AN6359/AN3169
TRUE	TRUE	FALSE	FALSE	12	GO:0007154	cell communication	1	1/57	AN4113
TRUE	TRUE	FALSE	FALSE	12	GO:0007163	establishment or maintenance of cell polarity	1	1/57	AN4278
TRUE	TRUE	FALSE	FALSE	12	GO:0016043	cellular component organization	6	6/57	AN4615/AN11072/AN4278/AN7019/AN5217/AN5797
TRUE	TRUE	FALSE	FALSE	12	GO:0019725	cellular homeostasis	1	1/57	AN11072
TRUE	TRUE	FALSE	FALSE	12	GO:0022402	cell cycle process	5	5/57	AN4615/AN4279/AN4278/AN6359/AN3169
TRUE	TRUE	FALSE	FALSE	12	GO:0030029	actin filament-based process	1	1/57	AN4278
TRUE	TRUE	FALSE	FALSE	12	GO:0044764	multi-organism cellular process	1	1/57	AN12437
TRUE	TRUE	FALSE	FALSE	12	GO:0048522	positive regulation of cellular process	1	1/57	AN1303
TRUE	TRUE	FALSE	FALSE	12	GO:0048523	negative regulation of cellular process	2	2/57	AN4279/AN5217
TRUE	TRUE	FALSE	FALSE	12	GO:0048869	cellular developmental process	2	2/57	AN4615/AN5797
TRUE	TRUE	FALSE	FALSE	12	GO:0050794	regulation of cellular process	9	9/57	AN4279/AN4113/AN7118/AN6359/AN6837/AN1303/AN1927/AN5217/AN5797
TRUE	TRUE	FALSE	FALSE	12	GO:0051301	cell division	2	2/57	AN4278/AN3169
TRUE	TRUE	FALSE	FALSE	12	GO:0051651	maintenance of location in cell	2	2/57	AN4279/AN4278
TRUE	TRUE	FALSE	FALSE	12	GO:0051716	cellular response to stimulus	5	5/57	AN4615/AN4614/AN4279/AN4113/AN3890
TRUE	TRUE	FALSE	FALSE	12	GO:0061919	process utilizing autophagic mechanism	1	1/57	AN4278
TRUE	TRUE	FALSE	FALSE	12	GO:0071554	cell wall organization or biogenesis	1	1/57	AN4615
TRUE	TRUE	FALSE	FALSE	12	GO:0003006	developmental process involved in reproduction	1	1/57	AN4615
TRUE	TRUE	FALSE	FALSE	12	GO:0022413	reproductive process in single-celled organism	1	1/57	AN4615
TRUE	TRUE	FALSE	FALSE	12	GO:0044703	multi-organism reproductive process	1	1/57	AN4615
TRUE	TRUE	FALSE	FALSE	12	GO:0051321	meiotic cell cycle	2	2/57	AN4615/AN4279
TRUE	TRUE	FALSE	FALSE	12	GO:1903046	meiotic cell cycle process	2	2/57	AN4615/AN4279
TRUE	TRUE	FALSE	FALSE	12	GO:2000241	regulation of reproductive process	1	1/57	AN4279
TRUE	TRUE	FALSE	FALSE	12	GO:2000242	negative regulation of reproductive process	1	1/57	AN4279
TRUE	TRUE	FALSE	FALSE	12	GO:0009653	anatomical structure morphogenesis	2	2/57	AN4615/AN5797
TRUE	TRUE	FALSE	FALSE	12	GO:0048646	anatomical structure formation involved in morphogenesis	1	1/57	AN4615
TRUE	TRUE	FALSE	FALSE	12	GO:0043934	sporulation	1	1/57	AN4615
TRUE	TRUE	FALSE	FALSE	12	GO:0048856	anatomical structure development	2	2/57	AN4615/AN5797
TRUE	TRUE	FALSE	FALSE	12	GO:0050793	regulation of developmental process	1	1/57	AN5797
TRUE	TRUE	FALSE	FALSE	12	GO:0007623	circadian rhythm	1	1/57	AN4279
TRUE	TRUE	FALSE	FALSE	12	GO:0051051	negative regulation of transport	1	1/57	AN4279
TRUE	TRUE	FALSE	FALSE	12	GO:1903828	negative regulation of cellular protein localization	1	1/57	AN4279
TRUE	TRUE	FALSE	FALSE	12	GO:1904950	negative regulation of establishment of protein localization	1	1/57	AN4279
TRUE	TRUE	FALSE	FALSE	12	GO:0032879	regulation of localization	1	1/57	AN4279
TRUE	TRUE	FALSE	FALSE	12	GO:0042752	regulation of circadian rhythm	1	1/57	AN4279
TRUE	TRUE	FALSE	FALSE	12	GO:0044087	regulation of cellular component biogenesis	1	1/57	AN5217
TRUE	TRUE	FALSE	FALSE	12	GO:0048518	positive regulation of biological process	1	1/57	AN1303
TRUE	TRUE	FALSE	FALSE	12	GO:0048519	negative regulation of biological process	2	2/57	AN4279/AN5217
TRUE	TRUE	FALSE	FALSE	12	GO:0006950	response to stress	3	3/57	AN4279/AN3890/AN5217
TRUE	TRUE	FALSE	FALSE	12	GO:0009628	response to abiotic stimulus	1	1/57	AN5217
TRUE	TRUE	FALSE	FALSE	12	GO:0042221	response to chemical	3	3/57	AN4615/AN4614/AN6359
