hasPeak.An_kdmB_20h_HA_1	hasPeak.An_sntB_20h_HA_1	hasPeak.An_ecoA_20h_HA_1	hasPeak.An_rpdA_20h_HA_1	group	ID	Description	Count	GeneRatio	geneID
FALSE	FALSE	TRUE	TRUE	3	GO:0071704	organic substance metabolic process	35	35/76	AN4864/AN4546/AN8870/AN8869/AN8236/AN10515/AN4175/AN3823/AN12478/AN6988/AN7434/AN7435/AN7545/AN6521/AN6589/AN1369/AN1202/AN1166/AN1122/AN1095/AN0912/AN0570/AN0445/AN9024/AN8899/AN1469/AN1511/AN1949/AN2129/AN2243/AN3464/AN10340/AN2688/AN5655/AN5574
FALSE	FALSE	TRUE	TRUE	3	GO:0030447	filamentous growth	6	6/76	AN10515/AN12478/AN7707/AN1370/AN1166/AN2129
FALSE	FALSE	TRUE	TRUE	3	GO:0040008	regulation of growth	3	3/76	AN5021/AN6589/AN2129
FALSE	FALSE	TRUE	TRUE	3	GO:0048589	developmental growth	1	1/76	AN2129
FALSE	FALSE	TRUE	TRUE	3	GO:0007059	chromosome segregation	1	1/76	AN2128
FALSE	FALSE	TRUE	TRUE	3	GO:0007017	microtubule-based process	3	3/76	AN4867/AN3721/AN2128
FALSE	FALSE	TRUE	TRUE	3	GO:0000075	cell cycle checkpoint	1	1/76	AN2128
FALSE	FALSE	TRUE	TRUE	3	GO:0006457	protein folding	2	2/76	AN3592/AN1469
FALSE	FALSE	TRUE	TRUE	3	GO:0007165	signal transduction	2	2/76	AN4546/AN3438
FALSE	FALSE	TRUE	TRUE	3	GO:0006928	movement of cell or subcellular component	2	2/76	AN3721/AN2128
FALSE	FALSE	TRUE	TRUE	3	GO:0007049	cell cycle	5	5/76	AN4867/AN8236/AN7707/AN2128/AN5574
FALSE	FALSE	TRUE	TRUE	3	GO:0007154	cell communication	5	5/76	AN4546/AN12478/AN3592/AN1166/AN3438
FALSE	FALSE	TRUE	TRUE	3	GO:0007163	establishment or maintenance of cell polarity	3	3/76	AN4867/AN4547/AN1370
FALSE	FALSE	TRUE	TRUE	3	GO:0008219	cell death	1	1/76	AN3592
FALSE	FALSE	TRUE	TRUE	3	GO:0016043	cellular component organization	13	13/76	AN4867/AN4842/AN8236/AN10515/AN6988/AN7545/AN7707/AN6589/AN1369/AN1166/AN1469/AN1511/AN2128
FALSE	FALSE	TRUE	TRUE	3	GO:0022402	cell cycle process	5	5/76	AN4867/AN8236/AN7707/AN2128/AN5574
FALSE	FALSE	TRUE	TRUE	3	GO:0030029	actin filament-based process	2	2/76	AN10515/AN7707
FALSE	FALSE	TRUE	TRUE	3	GO:0048522	positive regulation of cellular process	1	1/76	AN6988
FALSE	FALSE	TRUE	TRUE	3	GO:0048523	negative regulation of cellular process	3	3/76	AN4546/AN7545/AN2128
FALSE	FALSE	TRUE	TRUE	3	GO:0048869	cellular developmental process	6	6/76	AN5021/AN4867/AN10515/AN7707/AN6589/AN2129
FALSE	FALSE	TRUE	TRUE	3	GO:0050794	regulation of cellular process	10	10/76	AN4867/AN4546/AN10515/AN4175/AN6988/AN7545/AN1370/AN2128/AN2129/AN3438
FALSE	FALSE	TRUE	TRUE	3	GO:0051301	cell division	2	2/76	AN7707/AN2128
FALSE	FALSE	TRUE	TRUE	3	GO:0051716	cellular response to stimulus	10	10/76	AN4546/AN8869/AN12478/AN3592/AN6988/AN7435/AN1166/AN2210/AN3438/AN5574
FALSE	FALSE	TRUE	TRUE	3	GO:0061919	process utilizing autophagic mechanism	1	1/76	AN0445
FALSE	FALSE	TRUE	TRUE	3	GO:0071554	cell wall organization or biogenesis	1	1/76	AN6589
FALSE	FALSE	TRUE	TRUE	3	GO:0003006	developmental process involved in reproduction	3	3/76	AN10515/AN1370/AN2129
FALSE	FALSE	TRUE	TRUE	3	GO:0044703	multi-organism reproductive process	2	2/76	AN10515/AN2129
FALSE	FALSE	TRUE	TRUE	3	GO:0051321	meiotic cell cycle	1	1/76	AN2128
FALSE	FALSE	TRUE	TRUE	3	GO:1903046	meiotic cell cycle process	1	1/76	AN2128
FALSE	FALSE	TRUE	TRUE	3	GO:0023051	regulation of signaling	2	2/76	AN4546/AN3438
FALSE	FALSE	TRUE	TRUE	3	GO:0023057	negative regulation of signaling	1	1/76	AN4546
FALSE	FALSE	TRUE	TRUE	3	GO:0007275	multicellular organism development	3	3/76	AN10515/AN1370/AN2129
FALSE	FALSE	TRUE	TRUE	3	GO:0009653	anatomical structure morphogenesis	1	1/76	AN4867
FALSE	FALSE	TRUE	TRUE	3	GO:0043934	sporulation	6	6/76	AN5021/AN10515/AN7707/AN6589/AN1370/AN2129
FALSE	FALSE	TRUE	TRUE	3	GO:0048856	anatomical structure development	7	7/76	AN5021/AN4867/AN10515/AN7707/AN6589/AN1370/AN2129
FALSE	FALSE	TRUE	TRUE	3	GO:0050793	regulation of developmental process	1	1/76	AN4867
FALSE	FALSE	TRUE	TRUE	3	GO:0007623	circadian rhythm	1	1/76	AN2129
FALSE	FALSE	TRUE	TRUE	3	GO:0044089	positive regulation of cellular component biogenesis	1	1/76	AN6988
FALSE	FALSE	TRUE	TRUE	3	GO:0048584	positive regulation of response to stimulus	1	1/76	AN12478
FALSE	FALSE	TRUE	TRUE	3	GO:0051091	positive regulation of DNA binding transcription factor activity	1	1/76	AN6988
FALSE	FALSE	TRUE	TRUE	3	GO:0043433	negative regulation of DNA binding transcription factor activity	1	1/76	AN6988
FALSE	FALSE	TRUE	TRUE	3	GO:0048585	negative regulation of response to stimulus	1	1/76	AN4546
FALSE	FALSE	TRUE	TRUE	3	GO:0032879	regulation of localization	1	1/76	AN10515
FALSE	FALSE	TRUE	TRUE	3	GO:0042752	regulation of circadian rhythm	1	1/76	AN2129
FALSE	FALSE	TRUE	TRUE	3	GO:0044087	regulation of cellular component biogenesis	1	1/76	AN6988
FALSE	FALSE	TRUE	TRUE	3	GO:0048518	positive regulation of biological process	3	3/76	AN4546/AN12478/AN6988
FALSE	FALSE	TRUE	TRUE	3	GO:0048519	negative regulation of biological process	4	4/76	AN4546/AN6988/AN7545/AN2128
FALSE	FALSE	TRUE	TRUE	3	GO:0048583	regulation of response to stimulus	3	3/76	AN4546/AN12478/AN3438
FALSE	FALSE	TRUE	TRUE	3	GO:0006950	response to stress	7	7/76	AN10515/AN12478/AN3592/AN6988/AN7435/AN1166/AN5574
FALSE	FALSE	TRUE	TRUE	3	GO:0009605	response to external stimulus	4	4/76	AN12478/AN3592/AN1166/AN2129
FALSE	FALSE	TRUE	TRUE	3	GO:0009607	response to biotic stimulus	2	2/76	AN12478/AN1166
FALSE	FALSE	TRUE	TRUE	3	GO:0009628	response to abiotic stimulus	2	2/76	AN3592/AN2129
FALSE	FALSE	TRUE	TRUE	3	GO:0042221	response to chemical	3	3/76	AN8869/AN12478/AN2210
FALSE	FALSE	TRUE	TRUE	3	GO:0031503	protein-containing complex localization	1	1/76	AN2210
FALSE	FALSE	TRUE	TRUE	3	GO:0033036	macromolecule localization	4	4/76	AN4547/AN1341/AN1511/AN2210
FALSE	FALSE	TRUE	TRUE	3	GO:0036214	contractile ring localization	1	1/76	AN7707
FALSE	FALSE	TRUE	TRUE	3	GO:0051234	establishment of localization	9	9/76	AN4842/AN4547/AN10515/AN6986/AN7545/AN1341/AN1511/AN2128/AN2210
FALSE	FALSE	TRUE	TRUE	3	GO:0051641	cellular localization	6	6/76	AN4547/AN7545/AN1341/AN1511/AN2128/AN2210
FALSE	FALSE	TRUE	TRUE	3	GO:0051707	response to other organism	1	1/76	AN12478
FALSE	FALSE	TRUE	TRUE	3	GO:0044419	interspecies interaction between organisms	2	2/76	AN12478/AN0912
FALSE	FALSE	TRUE	TRUE	3	GO:0050789	regulation of biological process	13	13/76	AN5021/AN4867/AN4546/AN10515/AN4175/AN12478/AN6988/AN7545/AN6589/AN1370/AN2128/AN2129/AN3438
FALSE	FALSE	TRUE	TRUE	3	GO:0065008	regulation of biological quality	2	2/76	AN4867/AN4546
FALSE	FALSE	TRUE	TRUE	3	GO:0065009	regulation of molecular function	2	2/76	AN6988/AN1370
FALSE	FALSE	TRUE	TRUE	3	GO:0044085	cellular component biogenesis	14	14/76	AN4867/AN4842/AN8870/AN10515/AN3823/AN6988/AN7545/AN7707/AN6589/AN1166/AN1469/AN1949/AN2128/AN2210
FALSE	TRUE	FALSE	FALSE	4	GO:0019953	sexual reproduction	2	2/74	AN4407/AN5614
FALSE	TRUE	FALSE	FALSE	4	GO:0019954	asexual reproduction	3	3/74	AN4723/AN4270/AN10148
FALSE	TRUE	FALSE	FALSE	4	GO:0022414	reproductive process	3	3/74	AN4407/AN10148/AN5614
FALSE	TRUE	FALSE	FALSE	4	GO:0032505	reproduction of a single-celled organism	3	3/74	AN4407/AN4270/AN5614
FALSE	TRUE	FALSE	FALSE	4	GO:0055114	oxidation-reduction process	4	4/74	AN4723/AN8199/AN8979/AN9457
FALSE	TRUE	FALSE	FALSE	4	GO:0006807	nitrogen compound metabolic process	25	25/74	AN4723/AN4587/AN4407/AN8111/AN8164/AN8199/AN4250/AN10535/AN3868/AN3867/AN3812/AN3756/AN11722/AN10451/AN3603/AN7358/AN6252/AN6115/AN11222/AN10083/AN8979/AN1554/AN1992/AN2711/AN8345
FALSE	TRUE	FALSE	FALSE	4	GO:0009056	catabolic process	6	6/74	AN4723/AN3812/AN3756/AN11722/AN6115/AN8979
FALSE	TRUE	FALSE	FALSE	4	GO:0009058	biosynthetic process	17	17/74	AN4723/AN4407/AN8111/AN8164/AN8199/AN4250/AN10535/AN3868/AN11722/AN7358/AN6252/AN11222/AN10083/AN8979/AN1554/AN2711/AN8345
FALSE	TRUE	FALSE	FALSE	4	GO:0009892	negative regulation of metabolic process	3	3/74	AN4407/AN3812/AN11722
FALSE	TRUE	FALSE	FALSE	4	GO:0019222	regulation of metabolic process	10	10/74	AN4407/AN8111/AN8164/AN3868/AN3812/AN11722/AN6115/AN11222/AN10083/AN8345
FALSE	TRUE	FALSE	FALSE	4	GO:0019748	secondary metabolic process	1	1/74	AN8199
FALSE	TRUE	FALSE	FALSE	4	GO:0032259	methylation	2	2/74	AN10451/AN3603
FALSE	TRUE	FALSE	FALSE	4	GO:0042440	pigment metabolic process	1	1/74	AN4250
FALSE	TRUE	FALSE	FALSE	4	GO:0044237	cellular metabolic process	26	26/74	AN4723/AN4587/AN4407/AN8111/AN8164/AN8199/AN4250/AN10535/AN3868/AN3867/AN3812/AN3756/AN11722/AN10451/AN3603/AN7358/AN6252/AN6115/AN10864/AN11222/AN10083/AN8979/AN1554/AN1992/AN2711/AN8345
FALSE	TRUE	FALSE	FALSE	4	GO:0044238	primary metabolic process	22	22/74	AN4723/AN4587/AN4407/AN8111/AN8164/AN10535/AN3868/AN3867/AN3812/AN3756/AN11722/AN10451/AN3603/AN7358/AN6252/AN11222/AN10083/AN8979/AN1554/AN1992/AN2711/AN8345
FALSE	TRUE	FALSE	FALSE	4	GO:0044281	small molecule metabolic process	3	3/74	AN7358/AN6115/AN8979
FALSE	TRUE	FALSE	FALSE	4	GO:0071704	organic substance metabolic process	25	25/74	AN4723/AN4587/AN4407/AN8111/AN8164/AN8199/AN4250/AN10535/AN3868/AN3867/AN3812/AN3756/AN11722/AN10451/AN3603/AN7358/AN6252/AN6115/AN11222/AN10083/AN8979/AN1554/AN1992/AN2711/AN8345
FALSE	TRUE	FALSE	FALSE	4	GO:0030447	filamentous growth	1	1/74	AN4723
FALSE	TRUE	FALSE	FALSE	4	GO:0040008	regulation of growth	1	1/74	AN4723
FALSE	TRUE	FALSE	FALSE	4	GO:0007017	microtubule-based process	1	1/74	AN5116
FALSE	TRUE	FALSE	FALSE	4	GO:0006949	syncytium formation	1	1/74	AN5614
FALSE	TRUE	FALSE	FALSE	4	GO:0007049	cell cycle	2	2/74	AN4407/AN4270
FALSE	TRUE	FALSE	FALSE	4	GO:0007154	cell communication	1	1/74	AN11722
FALSE	TRUE	FALSE	FALSE	4	GO:0007163	establishment or maintenance of cell polarity	3	3/74	AN4270/AN3757/AN5116
FALSE	TRUE	FALSE	FALSE	4	GO:0016043	cellular component organization	8	8/74	AN5008/AN11775/AN4723/AN4407/AN4270/AN5116/AN5614/AN11813
FALSE	TRUE	FALSE	FALSE	4	GO:0019725	cellular homeostasis	1	1/74	AN5008
FALSE	TRUE	FALSE	FALSE	4	GO:0022402	cell cycle process	2	2/74	AN4407/AN4270
FALSE	TRUE	FALSE	FALSE	4	GO:0030029	actin filament-based process	1	1/74	AN4270
FALSE	TRUE	FALSE	FALSE	4	GO:0044764	multi-organism cellular process	2	2/74	AN4723/AN5614
FALSE	TRUE	FALSE	FALSE	4	GO:0048522	positive regulation of cellular process	1	1/74	AN4270
FALSE	TRUE	FALSE	FALSE	4	GO:0048523	negative regulation of cellular process	2	2/74	AN4407/AN11722
FALSE	TRUE	FALSE	FALSE	4	GO:0048869	cellular developmental process	2	2/74	AN4723/AN4407
FALSE	TRUE	FALSE	FALSE	4	GO:0050794	regulation of cellular process	10	10/74	AN4407/AN8111/AN8164/AN4270/AN3868/AN11722/AN6115/AN11222/AN10083/AN8345
FALSE	TRUE	FALSE	FALSE	4	GO:0051301	cell division	1	1/74	AN4270
FALSE	TRUE	FALSE	FALSE	4	GO:0051716	cellular response to stimulus	5	5/74	AN4723/AN4587/AN4407/AN11722/AN8979
FALSE	TRUE	FALSE	FALSE	4	GO:0071554	cell wall organization or biogenesis	1	1/74	AN1554
FALSE	TRUE	FALSE	FALSE	4	GO:0003006	developmental process involved in reproduction	3	3/74	AN4407/AN10148/AN5614
FALSE	TRUE	FALSE	FALSE	4	GO:0022413	reproductive process in single-celled organism	2	2/74	AN4407/AN5614
FALSE	TRUE	FALSE	FALSE	4	GO:0032220	plasma membrane fusion involved in cytogamy	1	1/74	AN5614
FALSE	TRUE	FALSE	FALSE	4	GO:0044703	multi-organism reproductive process	2	2/74	AN4407/AN5614
FALSE	TRUE	FALSE	FALSE	4	GO:0051321	meiotic cell cycle	1	1/74	AN4407
FALSE	TRUE	FALSE	FALSE	4	GO:1903046	meiotic cell cycle process	1	1/74	AN4407
FALSE	TRUE	FALSE	FALSE	4	GO:2000241	regulation of reproductive process	1	1/74	AN4407
FALSE	TRUE	FALSE	FALSE	4	GO:2000242	negative regulation of reproductive process	1	1/74	AN4407
FALSE	TRUE	FALSE	FALSE	4	GO:0007275	multicellular organism development	2	2/74	AN10148/AN5614
FALSE	TRUE	FALSE	FALSE	4	GO:0009653	anatomical structure morphogenesis	3	3/74	AN4723/AN4407/AN5614
FALSE	TRUE	FALSE	FALSE	4	GO:0009847	spore germination	1	1/74	AN3757
FALSE	TRUE	FALSE	FALSE	4	GO:0048646	anatomical structure formation involved in morphogenesis	3	3/74	AN4723/AN4407/AN5614
FALSE	TRUE	FALSE	FALSE	4	GO:0043934	sporulation	2	2/74	AN4723/AN4407
FALSE	TRUE	FALSE	FALSE	4	GO:0048856	anatomical structure development	4	4/74	AN4723/AN4407/AN10148/AN5614
FALSE	TRUE	FALSE	FALSE	4	GO:0044089	positive regulation of cellular component biogenesis	1	1/74	AN4270
FALSE	TRUE	FALSE	FALSE	4	GO:0044087	regulation of cellular component biogenesis	1	1/74	AN4270
FALSE	TRUE	FALSE	FALSE	4	GO:0048518	positive regulation of biological process	1	1/74	AN4270
FALSE	TRUE	FALSE	FALSE	4	GO:0048519	negative regulation of biological process	3	3/74	AN4407/AN3812/AN11722
FALSE	TRUE	FALSE	FALSE	4	GO:0006950	response to stress	2	2/74	AN4587/AN4407
FALSE	TRUE	FALSE	FALSE	4	GO:0009605	response to external stimulus	1	1/74	AN11722
FALSE	TRUE	FALSE	FALSE	4	GO:0009607	response to biotic stimulus	1	1/74	AN4723
FALSE	TRUE	FALSE	FALSE	4	GO:0009628	response to abiotic stimulus	1	1/74	AN4723
FALSE	TRUE	FALSE	FALSE	4	GO:0042221	response to chemical	5	5/74	AN4723/AN4250/AN11722/AN6252/AN8979
FALSE	TRUE	FALSE	FALSE	4	GO:0033036	macromolecule localization	2	2/74	AN11775/AN11722
FALSE	TRUE	FALSE	FALSE	4	GO:0051234	establishment of localization	10	10/74	AN11775/AN8610/AN4270/AN4250/AN11722/AN6115/AN6779/AN2584/AN8344/AN5614
FALSE	TRUE	FALSE	FALSE	4	GO:0051641	cellular localization	3	3/74	AN11775/AN11722/AN5614
FALSE	TRUE	FALSE	FALSE	4	GO:0051703	intraspecies interaction between organisms	1	1/74	AN4723
FALSE	TRUE	FALSE	FALSE	4	GO:0050789	regulation of biological process	12	12/74	AN4723/AN4407/AN8111/AN8164/AN4270/AN3868/AN3812/AN11722/AN6115/AN11222/AN10083/AN8345
FALSE	TRUE	FALSE	FALSE	4	GO:0065008	regulation of biological quality	5	5/74	AN5008/AN4407/AN4270/AN3084/AN5614
FALSE	TRUE	FALSE	FALSE	4	GO:0065009	regulation of molecular function	1	1/74	AN4407
FALSE	TRUE	FALSE	FALSE	4	GO:0044085	cellular component biogenesis	6	6/74	AN5008/AN4407/AN4270/AN3812/AN1554/AN11813
FALSE	TRUE	FALSE	TRUE	5	GO:0019953	sexual reproduction	5	5/270	AN7252/AN7185/AN6892/AN10306/AN3090
FALSE	TRUE	FALSE	TRUE	5	GO:0019954	asexual reproduction	5	5/270	AN4496/AN8842/AN7185/AN7464/AN3129
FALSE	TRUE	FALSE	TRUE	5	GO:0022414	reproductive process	9	9/270	AN4496/AN7252/AN7185/AN7464/AN6892/AN0091/AN1797/AN10306/AN3090
FALSE	TRUE	FALSE	TRUE	5	GO:0032505	reproduction of a single-celled organism	3	3/270	AN4496/AN7185/AN3090
FALSE	TRUE	FALSE	TRUE	5	GO:0055114	oxidation-reduction process	19	19/270	AN4977/AN8275/AN4268/AN4050/AN3902/AN7399/AN7708/AN5959/AN5909/AN1003/AN0797/AN0595/AN1915/AN2414/AN2583/AN2999/AN2981/AN2723/AN2666
FALSE	TRUE	FALSE	TRUE	5	GO:0006807	nitrogen compound metabolic process	92	92/270	AN5011/AN4896/AN4777/AN4707/AN4697/AN4690/AN4583/AN4571/AN4468/AN4467/AN4452/AN4447/AN8843/AN8842/AN8125/AN8170/AN8192/AN4283/AN4282/AN4269/AN4268/AN4035/AN3986/AN3928/AN10491/AN10462/AN3684/AN7185/AN7050/AN7035/AN7003/AN7465/AN7563/AN10963/AN7722/AN7723/AN6083/AN6082/AN5960/AN5959/AN5909/AN5906/AN6543/AN6568/AN6569/AN6604/AN6892/AN6893/AN1348/AN10164/AN0871/AN0827/AN0817/AN0797/AN0670/AN0247/AN0202/AN0127/AN10019/AN0091/AN1426/AN1745/AN1769/AN1859/AN1915/AN1927/AN2285/AN2415/AN2503/AN2583/AN11165/AN3255/AN3144/AN3129/AN3116/AN3090/AN2999/AN2981/AN2910/AN2764/AN2763/AN12316/AN2723/AN2666/AN2661/AN8535/AN12256/AN10718/AN10708/AN5719/AN5676/AN5675
FALSE	TRUE	FALSE	TRUE	5	GO:0009056	catabolic process	19	19/270	AN4690/AN8275/AN4282/AN4035/AN7050/AN7464/AN7708/AN6035/AN6543/AN6893/AN10164/AN0127/AN2583/AN2910/AN2764/AN2666/AN10708/AN5675/AN5356
FALSE	TRUE	FALSE	TRUE	5	GO:0009058	biosynthetic process	66	66/270	AN5011/AN4777/AN4697/AN4690/AN4571/AN4468/AN4452/AN4447/AN12152/AN8843/AN8125/AN8172/AN4283/AN4269/AN4035/AN3986/AN3928/AN10491/AN3684/AN7252/AN7050/AN7003/AN7625/AN7722/AN7723/AN6083/AN5960/AN5959/AN5909/AN6568/AN6569/AN1348/AN1036/AN0871/AN0827/AN0817/AN0797/AN0670/AN0451/AN0202/AN10019/AN0091/AN1745/AN1859/AN1860/AN1915/AN1927/AN1999/AN2285/AN2415/AN2583/AN11165/AN10396/AN3255/AN3116/AN2999/AN2764/AN2763/AN12316/AN2723/AN2661/AN8535/AN10718/AN5719/AN5676/AN5591
FALSE	TRUE	FALSE	TRUE	5	GO:0009892	negative regulation of metabolic process	10	10/270	AN4571/AN7723/AN6082/AN6892/AN6893/AN10164/AN10019/AN0091/AN1859/AN2285
FALSE	TRUE	FALSE	TRUE	5	GO:0009893	positive regulation of metabolic process	12	12/270	AN8170/AN7185/AN7050/AN6569/AN6893/AN0817/AN0202/AN2285/AN3116/AN3090/AN5719/AN5676
FALSE	TRUE	FALSE	TRUE	5	GO:0019222	regulation of metabolic process	34	34/270	AN4571/AN4447/AN8842/AN8125/AN8170/AN4035/AN3986/AN10491/AN3684/AN7252/AN7185/AN7050/AN7723/AN6082/AN6568/AN6569/AN6892/AN6893/AN10164/AN0817/AN0202/AN10019/AN0091/AN1859/AN1927/AN2285/AN11165/AN3255/AN3116/AN3090/AN2763/AN8535/AN5719/AN5676
FALSE	TRUE	FALSE	TRUE	5	GO:0019748	secondary metabolic process	2	2/270	AN7252/AN1036
FALSE	TRUE	FALSE	TRUE	5	GO:0032259	methylation	2	2/270	AN7723/AN0091
FALSE	TRUE	FALSE	TRUE	5	GO:0042440	pigment metabolic process	2	2/270	AN8842/AN1915
FALSE	TRUE	FALSE	TRUE	5	GO:0044237	cellular metabolic process	108	108/270	AN5011/AN4896/AN4777/AN4707/AN4697/AN4690/AN4583/AN4571/AN4468/AN4467/AN4452/AN4447/AN12152/AN8843/AN8842/AN8125/AN8170/AN8192/AN8233/AN8275/AN4283/AN4282/AN4269/AN4035/AN3986/AN3928/AN10491/AN10462/AN3684/AN3524/AN7185/AN7050/AN7003/AN7464/AN7465/AN7563/AN10963/AN7625/AN7722/AN7723/AN6083/AN6082/AN6035/AN5990/AN5960/AN5959/AN5909/AN5906/AN6543/AN6568/AN6569/AN6604/AN6892/AN6893/AN1348/AN10164/AN1036/AN1003/AN0871/AN0827/AN0817/AN0797/AN0670/AN0595/AN0451/AN0247/AN0202/AN0127/AN10019/AN0091/AN1745/AN1769/AN1859/AN1860/AN1915/AN1927/AN1999/AN2285/AN2414/AN2415/AN2463/AN2583/AN11165/AN10396/AN3255/AN3144/AN3129/AN3116/AN3090/AN2999/AN2981/AN2910/AN2766/AN2764/AN2763/AN12316/AN2723/AN2666/AN2661/AN8535/AN12256/AN10718/AN10708/AN5743/AN5719/AN5676/AN5675/AN5356
FALSE	TRUE	FALSE	TRUE	5	GO:0044238	primary metabolic process	101	101/270	AN5011/AN4896/AN4777/AN4707/AN4697/AN4690/AN4583/AN4571/AN4468/AN4467/AN4452/AN4447/AN8843/AN8842/AN8125/AN8170/AN8192/AN8233/AN8275/AN4283/AN4269/AN4035/AN3986/AN10491/AN10462/AN3684/AN3524/AN7185/AN7050/AN7035/AN7003/AN7465/AN7563/AN10963/AN7625/AN7708/AN7722/AN7723/AN6128/AN6083/AN6082/AN6035/AN5990/AN5960/AN5959/AN5909/AN5906/AN6543/AN6568/AN6569/AN6604/AN6892/AN6893/AN1348/AN10164/AN1003/AN0871/AN0827/AN0817/AN0797/AN0779/AN0451/AN0247/AN0202/AN0127/AN10019/AN0091/AN1426/AN1745/AN1769/AN1859/AN1927/AN2285/AN2415/AN2463/AN2503/AN2583/AN11165/AN10396/AN3255/AN3144/AN3129/AN3116/AN3090/AN2999/AN2981/AN2910/AN2766/AN2764/AN2763/AN12316/AN2723/AN2666/AN2661/AN8535/AN12256/AN10708/AN5719/AN5676/AN5675/AN5356
FALSE	TRUE	FALSE	TRUE	5	GO:0044281	small molecule metabolic process	34	34/270	AN4690/AN12152/AN8843/AN8275/AN3928/AN3524/AN7050/AN7625/AN7708/AN7722/AN5990/AN5959/AN5909/AN1036/AN1003/AN0797/AN0670/AN0451/AN0202/AN1745/AN1769/AN1860/AN1999/AN2583/AN10396/AN2999/AN2981/AN2910/AN12316/AN2723/AN2666/AN12256/AN10718/AN5356
FALSE	TRUE	FALSE	TRUE	5	GO:0071704	organic substance metabolic process	110	110/270	AN5011/AN4896/AN4777/AN4707/AN4697/AN4690/AN4583/AN4571/AN4468/AN4467/AN4452/AN4447/AN12152/AN8843/AN8842/AN8125/AN8170/AN8192/AN8233/AN8275/AN4283/AN4282/AN4269/AN4035/AN3986/AN3928/AN10491/AN10462/AN3684/AN3524/AN7185/AN7050/AN7035/AN7003/AN7465/AN7563/AN10963/AN7625/AN7708/AN7722/AN7723/AN6128/AN6083/AN6082/AN6035/AN5990/AN5960/AN5959/AN5909/AN5906/AN6543/AN6568/AN6569/AN6604/AN6892/AN6893/AN1348/AN10164/AN1036/AN1003/AN0871/AN0827/AN0817/AN0797/AN0779/AN0670/AN0451/AN0247/AN0202/AN0127/AN10019/AN0091/AN1426/AN1745/AN1769/AN1859/AN1860/AN1915/AN1927/AN1999/AN2285/AN2415/AN2463/AN2503/AN2583/AN11165/AN10396/AN3255/AN3144/AN3129/AN3116/AN3090/AN2999/AN2981/AN2910/AN2766/AN2764/AN2763/AN12316/AN2723/AN2666/AN2661/AN8535/AN12256/AN10718/AN10708/AN5719/AN5676/AN5675/AN5356
FALSE	TRUE	FALSE	TRUE	5	GO:0016049	cell growth	3	3/270	AN4896/AN8842/AN5803
FALSE	TRUE	FALSE	TRUE	5	GO:0007117	budding cell bud growth	1	1/270	AN4496
FALSE	TRUE	FALSE	TRUE	5	GO:0030447	filamentous growth	10	10/270	AN5010/AN4896/AN8842/AN7185/AN7464/AN5803/AN6892/AN6893/AN1797/AN2763
FALSE	TRUE	FALSE	TRUE	5	GO:0040008	regulation of growth	3	3/270	AN8842/AN7464/AN2763
FALSE	TRUE	FALSE	TRUE	5	GO:0045927	positive regulation of growth	1	1/270	AN2763
FALSE	TRUE	FALSE	TRUE	5	GO:0048589	developmental growth	1	1/270	AN8842
FALSE	TRUE	FALSE	TRUE	5	GO:0007059	chromosome segregation	3	3/270	AN7465/AN1182/AN2285
FALSE	TRUE	FALSE	TRUE	5	GO:0007017	microtubule-based process	2	2/270	AN4564/AN1182
FALSE	TRUE	FALSE	TRUE	5	GO:0000075	cell cycle checkpoint	4	4/270	AN4571/AN7563/AN0091/AN5676
FALSE	TRUE	FALSE	TRUE	5	GO:0000920	cell separation after cytokinesis	1	1/270	AN4496
FALSE	TRUE	FALSE	TRUE	5	GO:0006457	protein folding	3	3/270	AN4583/AN4467/AN2432
FALSE	TRUE	FALSE	TRUE	5	GO:0007165	signal transduction	11	11/270	AN4571/AN4447/AN8842/AN7252/AN6892/AN0634/AN0449/AN1797/AN2474/AN3129/AN3090
FALSE	TRUE	FALSE	TRUE	5	GO:0006928	movement of cell or subcellular component	1	1/270	AN1182
FALSE	TRUE	FALSE	TRUE	5	GO:0007049	cell cycle	14	14/270	AN4896/AN4571/AN4564/AN7185/AN7465/AN7563/AN7723/AN1182/AN0091/AN1797/AN10306/AN3090/AN2764/AN5676
FALSE	TRUE	FALSE	TRUE	5	GO:0007154	cell communication	14	14/270	AN5010/AN4571/AN4447/AN8842/AN7252/AN6892/AN6893/AN0634/AN0449/AN1797/AN2285/AN2474/AN3129/AN3090
FALSE	TRUE	FALSE	TRUE	5	GO:0007163	establishment or maintenance of cell polarity	6	6/270	AN4564/AN8233/AN1182/AN1002/AN10396/AN2766
FALSE	TRUE	FALSE	TRUE	5	GO:0008219	cell death	1	1/270	AN3129
FALSE	TRUE	FALSE	TRUE	5	GO:0016043	cellular component organization	37	37/270	AN5011/AN4777/AN4707/AN4697/AN4571/AN4564/AN8842/AN8170/AN3928/AN7285/AN7256/AN7185/AN7464/AN7465/AN7723/AN6083/AN6053/AN5960/AN5803/AN6569/AN6892/AN6893/AN1182/AN10164/AN1002/AN0817/AN0127/AN0091/AN1797/AN1859/AN2285/AN2414/AN2432/AN3144/AN3116/AN10708/AN5648
FALSE	TRUE	FALSE	TRUE	5	GO:0016458	gene silencing	4	4/270	AN7723/AN0091/AN1859/AN2285
