hasPeak.An_rpdA_20h_HA_1	hasPeak.An_rpdA_48h_HA_1	group	ID	Description	Count	GeneRatio	geneID
TRUE	TRUE	4	GO:0007049	cell cycle	224	224/3573	AN5057/AN5028/AN10621/AN4996/AN4987/AN4984/AN4969/AN10610/AN4963/AN4961/AN4940/AN4936/AN4935/AN4896/AN10595/AN4706/AN4685/AN4667/AN4597/AN4571/AN4570/AN4566/AN4563/AN4501/AN4493/AN4483/AN9435/AN4419/AN4417/AN4390/AN4365/AN4360/AN8862/AN8844/AN8831/AN8783/AN9504/AN9500/AN8605/AN7993/AN7994/AN11032/AN8187/AN8236/AN8244/AN8262/AN8270/AN8282/AN4288/AN4265/AN4263/AN10516/AN4182/AN4169/AN4163/AN4085/AN3946/AN3941/AN3785/AN3755/AN3739/AN3735/AN3729/AN3725/AN3719/AN3710/AN3622/AN3607/AN7325/AN7296/AN7185/AN7169/AN10902/AN7032/AN7007/AN6982/AN7423/AN7439/AN7465/AN10956/AN7499/AN7513/AN7563/AN7570/AN7572/AN7576/AN7657/AN7723/AN6364/AN6340/AN6243/AN6197/AN6150/AN6147/AN6070/AN6044/AN10763/AN10755/AN5899/AN5885/AN5836/AN5822/AN5820/AN5815/AN6505/AN6508/AN6542/AN6590/AN6685/AN6688/AN9380/AN1399/AN1398/AN1333/AN1324/AN10171/AN1223/AN1222/AN1182/AN1171/AN1096/AN1052/AN1017/AN0988/AN11891/AN0931/AN0872/AN0814/AN0808/AN0807/AN0733/AN0721/AN0655/AN0651/AN0640/AN0582/AN0420/AN0410/AN0363/AN0316/AN0295/AN10063/AN0253/AN0228/AN0226/AN0182/AN0135/AN0118/AN0113/AN0098/AN0091/AN0078/AN0065/AN9424/AN10193/AN1536/AN1546/AN1555/AN1560/AN1661/AN1797/AN1844/AN1848/AN1875/AN1922/AN2059/AN2067/AN2071/AN2126/AN2128/AN2130/AN2141/AN2143/AN2148/AN2172/AN2246/AN2269/AN2302/AN2419/AN10306/AN2484/AN11344/AN2489/AN2491/AN2505/AN9121/AN9113/AN3468/AN3451/AN3450/AN3422/AN3363/AN3152/AN3148/AN3124/AN3090/AN3067/AN2965/AN2919/AN2911/AN2862/AN2764/AN2761/AN2686/AN5133/AN10635/AN5156/AN5170/AN5759/AN5740/AN5717/AN5686/AN5676/AN5635/AN5631/AN5627/AN5619/AN5579/AN5574/AN5523/AN5518/AN5517/AN5494/AN5406
TRUE	TRUE	4	GO:0007154	cell communication	211	211/3573	AN5057/AN5020/AN5010/AN4987/AN4935/AN4923/AN4915/AN10614/AN4818/AN4785/AN4782/AN4745/AN4743/AN4733/AN4716/AN4702/AN4685/AN4668/AN4571/AN4546/AN4501/AN4479/AN4462/AN4447/AN4419/AN4390/AN4369/AN4322/AN8842/AN8831/AN9504/AN11032/AN8168/AN8234/AN8251/AN8262/AN8269/AN4255/AN4202/AN4189/AN4182/AN4171/AN4167/AN4163/AN4085/AN4080/AN4042/AN4014/AN3946/AN3941/AN3934/AN3842/AN12478/AN10442/AN3735/AN3719/AN3688/AN3675/AN10434/AN3642/AN3636/AN3622/AN3607/AN3592/AN3587/AN10420/AN7388/AN7252/AN9492/AN7030/AN7028/AN6982/AN7468/AN7485/AN7506/AN7513/AN7572/AN7576/AN11994/AN7661/AN7698/AN7743/AN11008/AN6400/AN6351/AN6249/AN6221/AN6210/AN6195/AN6120/AN12017/AN6064/AN5973/AN5918/AN5893/AN5860/AN5832/AN5824/AN5823/AN5822/AN5815/AN5814/AN6487/AN6505/AN6566/AN6570/AN6590/AN6731/AN10854/AN6892/AN6893/AN9340/AN9397/AN9398/AN1377/AN1358/AN1345/AN1334/AN10171/AN1283/AN1168/AN1166/AN1126/AN1025/AN1017/AN0999/AN0988/AN0978/AN0931/AN0872/AN0664/AN0655/AN0651/AN0634/AN0609/AN0607/AN0554/AN10080/AN0449/AN0411/AN0305/AN0279/AN0241/AN10030/AN0235/AN0182/AN0163/AN0118/AN0113/AN0112/AN0106/AN0081/AN9008/AN12473/AN1428/AN9515/AN1546/AN1560/AN1573/AN1661/AN10227/AN1731/AN1797/AN1800/AN1812/AN1989/AN2005/AN2062/AN2067/AN2130/AN2172/AN2246/AN2269/AN2285/AN2430/AN2474/AN2489/AN2581/AN3450/AN3441/AN3438/AN3422/AN3214/AN3102/AN3101/AN3095/AN3092/AN3090/AN3085/AN10350/AN2944/AN2911/AN2903/AN2761/AN2742/AN2740/AN8540/AN5200/AN5210/AN5787/AN5768/AN5757/AN5755/AN5740/AN5677/AN5660/AN5635/AN5604/AN5494/AN5341/AN5296
TRUE	TRUE	4	GO:0007163	establishment or maintenance of cell polarity	68	68/3573	AN5020/AN4991/AN4987/AN4963/AN4923/AN4743/AN4685/AN4547/AN4460/AN8862/AN8848/AN8672/AN8226/AN4171/AN4085/AN3817/AN3787/AN3757/AN3735/AN3675/AN3622/AN7030/AN7576/AN7698/AN6340/AN6037/AN5973/AN10743/AN6542/AN6685/AN1370/AN1334/AN1324/AN1182/AN1171/AN1099/AN1025/AN1017/AN1002/AN0988/AN0636/AN0411/AN0410/AN0316/AN0268/AN0235/AN0182/AN0134/AN0118/AN0106/AN0078/AN11145/AN1475/AN1558/AN2067/AN2130/AN2516/AN10396/AN3095/AN3062/AN2968/AN2936/AN2862/AN2766/AN5129/AN10709/AN5740/AN5677
TRUE	TRUE	4	GO:0008219	cell death	16	16/3573	AN10614/AN4874/AN4871/AN4758/AN4501/AN4402/AN8041/AN8269/AN4064/AN3592/AN7513/AN6243/AN0394/AN0182/AN8485/AN5712
TRUE	TRUE	4	GO:0019835	cytolysis	5	5/3573	AN10610/AN4695/AN3583/AN6258/AN0163
TRUE	TRUE	4	GO:0016043	cellular component organization	460	460/3573	AN5057/AN5020/AN5011/AN11776/AN10621/AN11773/AN10622/AN4996/AN4992/AN4987/AN4976/AN4969/AN10610/AN4963/AN4940/AN4915/AN10614/AN4899/AN4891/AN4874/AN4873/AN4872/AN9526/AN4783/AN4743/AN4742/AN4707/AN4706/AN4697/AN4667/AN4655/AN4597/AN4571/AN4570/AN4566/AN4563/AN4552/AN4523/AN4515/AN11910/AN4501/AN4493/AN4492/AN4475/AN4471/AN10557/AN4419/AN4417/AN4416/AN4415/AN4402/AN4390/AN4388/AN4365/AN4360/AN4332/AN4295/AN11131/AN8863/AN8862/AN8856/AN8842/AN8834/AN8831/AN8827/AN8825/AN8824/AN8783/AN8769/AN9504/AN8712/AN8672/AN8667/AN8605/AN7993/AN7994/AN11032/AN8039/AN8170/AN8187/AN8211/AN8236/AN8244/AN8269/AN8274/AN8282/AN4265/AN10526/AN4218/AN4214/AN10515/AN4189/AN4182/AN4171/AN4167/AN4085/AN4034/AN4015/AN3946/AN3941/AN3928/AN3914/AN10489/AN3879/AN3846/AN3842/AN3803/AN3785/AN3758/AN3753/AN3745/AN3735/AN3730/AN3729/AN3725/AN3719/AN3710/AN3688/AN3675/AN3644/AN3632/AN3587/AN3583/AN7303/AN7297/AN7296/AN7285/AN7256/AN7250/AN7185/AN7149/AN7103/AN7047/AN7032/AN7030/AN7029/AN7423/AN7440/AN7464/AN7465/AN7475/AN10956/AN7499/AN7511/AN7533/AN7545/AN7561/AN7567/AN7570/AN7576/AN10949/AN7649/AN7657/AN7659/AN7687/AN7698/AN11004/AN7723/AN7729/AN7742/AN7753/AN7757/AN6364/AN6351/AN6341/AN6340/AN6318/AN6317/AN6306/AN6280/AN6258/AN6243/AN6225/AN6210/AN6202/AN6195/AN6150/AN6149/AN6147/AN6125/AN11500/AN6083/AN6070/AN12017/AN6067/AN6034/AN6033/AN6010/AN5991/AN5981/AN10763/AN5960/AN5953/AN5934/AN5899/AN5885/AN10743/AN5868/AN5866/AN5865/AN5857/AN5824/AN5822/AN5815/AN5803/AN6487/AN6505/AN6508/AN6510/AN6542/AN6554/AN6566/AN6567/AN6569/AN6570/AN6589/AN12011/AN6632/AN6675/AN6685/AN6733/AN6838/AN10854/AN10855/AN6892/AN6893/AN6920/AN6921/AN9380/AN9399/AN1399/AN1369/AN1358/AN1339/AN1334/AN1333/AN1324/AN10178/AN10171/AN1245/AN1229/AN1227/AN1226/AN1223/AN1189/AN1182/AN1171/AN1168/AN1166/AN1162/AN10164/AN1089/AN1085/AN1060/AN1039/AN1025/AN1017/AN1002/AN0999/AN0933/AN0931/AN0914/AN0872/AN0817/AN0814/AN0808/AN0802/AN0771/AN0745/AN0734/AN0733/AN0697/AN0667/AN0664/AN0655/AN0651/AN0643/AN0582/AN0558/AN0462/AN0447/AN0440/AN0421/AN0420/AN0411/AN0410/AN0351/AN0349/AN0316/AN0306/AN0297/AN0295/AN10063/AN0253/AN0241/AN0239/AN10030/AN0235/AN0228/AN0182/AN0170/AN0163/AN0153/AN0135/AN0134/AN0133/AN0127/AN0118/AN0113/AN0106/AN0098/AN0091/AN0081/AN0065/AN0056/AN8978/AN11152/AN1407/AN10191/AN1469/AN1475/AN10193/AN1491/AN1511/AN10215/AN1546/AN1555/AN1558/AN1560/AN1573/AN1632/AN1760/AN1778/AN1797/AN1921/AN1922/AN1973/AN10237/AN1984/AN2011/AN2062/AN2067/AN2071/AN2072/AN10261/AN2126/AN2128/AN2141/AN2143/AN2172/AN10280/AN2266/AN2281/AN2285/AN2302/AN2414/AN2418/AN2419/AN2464/AN10311/AN2477/AN2484/AN11344/AN2491/AN2500/AN2508/AN2516/AN2526/AN9124/AN9116/AN9113/AN11175/AN9100/AN9062/AN3470/AN3469/AN3468/AN3466/AN3462/AN3451/AN3441/AN3423/AN3422/AN3363/AN3176/AN3172/AN3152/AN3149/AN3148/AN3147/AN10367/AN3131/AN3124/AN3116/AN3113/AN3095/AN3071/AN3068/AN3067/AN3062/AN3026/AN2995/AN2992/AN11694/AN2965/AN2925/AN2911/AN2886/AN2885/AN2862/AN2850/AN2761/AN2731/AN2686/AN8485/AN8491/AN5099/AN5100/AN5102/AN5113/AN5129/AN5131/AN5132/AN5133/AN10634/AN10635/AN10637/AN10717/AN5768/AN5757/AN5752/AN5747/AN5746/AN5740/AN5726/AN5724/AN5715/AN5693/AN5692/AN5686/AN5681/AN5677/AN5651/AN5648/AN5643/AN5631/AN5626/AN5619/AN5607/AN5588/AN5579/AN5525/AN5518/AN5494/AN5491/AN5443/AN5406/AN5404/AN5351/AN5278
TRUE	TRUE	4	GO:0016458	gene silencing	43	43/3573	AN10621/AN11773/AN4891/AN4783/AN4570/AN4493/AN7994/AN8039/AN8211/AN8282/AN3879/AN3730/AN7303/AN10956/AN7723/AN7753/AN6147/AN10763/AN6505/AN9399/AN1226/AN1039/AN0410/AN0297/AN0253/AN0091/AN10191/AN1491/AN1519/AN1546/AN1984/AN10280/AN2285/AN2500/AN9116/AN3468/AN3423/AN3071/AN3067/AN10635/AN5747/AN5643/AN5351
TRUE	TRUE	4	GO:0019725	cellular homeostasis	79	79/3573	AN4990/AN4987/AN4920/AN4814/AN4655/AN12465/AN4402/AN4332/AN8842/AN8830/AN8689/AN7993/AN8029/AN8251/AN8271/AN4255/AN4014/AN3973/AN10444/AN3681/AN3644/AN3607/AN3587/AN3581/AN7250/AN7185/AN7436/AN7464/AN7468/AN7567/AN10949/AN7632/AN7661/AN7729/AN10804/AN6045/AN5856/AN5823/AN6541/AN6566/AN6923/AN1339/AN1265/AN1189/AN1168/AN1052/AN1017/AN0607/AN0471/AN0410/AN0351/AN0241/AN0182/AN0176/AN0170/AN10019/AN1628/AN1639/AN1797/AN1833/AN1950/AN2072/AN2130/AN2302/AN2508/AN10367/AN3117/AN2977/AN2919/AN2911/AN2867/AN2846/AN5132/AN5156/AN5757/AN5583/AN5563/AN5378/AN5341
TRUE	TRUE	4	GO:0022402	cell cycle process	206	206/3573	AN5057/AN5028/AN10621/AN4996/AN4969/AN10610/AN4963/AN4940/AN4936/AN4935/AN4896/AN4706/AN4685/AN4667/AN4597/AN4571/AN4570/AN4566/AN4563/AN4501/AN4493/AN4483/AN4419/AN4417/AN4390/AN4365/AN4360/AN8862/AN8844/AN8831/AN8783/AN9504/AN8605/AN7993/AN7994/AN11032/AN8187/AN8236/AN8244/AN8262/AN8282/AN4288/AN4265/AN4263/AN10516/AN4182/AN4169/AN4163/AN4085/AN3946/AN3941/AN3785/AN3735/AN3729/AN3725/AN3719/AN3710/AN3622/AN3607/AN7325/AN7296/AN7185/AN7169/AN10902/AN7032/AN7007/AN6982/AN7423/AN7439/AN7465/AN7499/AN7513/AN7570/AN7572/AN7576/AN7657/AN7723/AN6364/AN6340/AN6243/AN6197/AN6150/AN6147/AN6070/AN6044/AN10763/AN10755/AN5899/AN5885/AN5836/AN5822/AN5820/AN5815/AN6505/AN6508/AN6542/AN6590/AN6685/AN6688/AN9380/AN1399/AN1333/AN1324/AN1223/AN1222/AN1182/AN1171/AN1052/AN1017/AN0988/AN11891/AN0931/AN0872/AN0814/AN0808/AN0807/AN0733/AN0721/AN0655/AN0651/AN0640/AN0582/AN0420/AN0410/AN0363/AN0316/AN0295/AN10063/AN0253/AN0228/AN0226/AN0182/AN0135/AN0118/AN0113/AN0098/AN0091/AN0078/AN0065/AN9424/AN10193/AN1536/AN1546/AN1555/AN1560/AN1661/AN1797/AN1848/AN1922/AN2059/AN2067/AN2071/AN2126/AN2128/AN2130/AN2141/AN2143/AN2148/AN2246/AN2269/AN2302/AN2419/AN10306/AN2484/AN11344/AN2489/AN2491/AN2505/AN9121/AN9113/AN3468/AN3451/AN3450/AN3422/AN3363/AN3152/AN3148/AN3124/AN3090/AN3067/AN2965/AN2919/AN2911/AN2862/AN2764/AN2761/AN2686/AN5133/AN10635/AN5170/AN5759/AN5740/AN5717/AN5686/AN5676/AN5635/AN5631/AN5627/AN5619/AN5579/AN5574/AN5523/AN5518/AN5517/AN5494/AN5406
TRUE	TRUE	4	GO:0022406	membrane docking	11	11/3573	AN8862/AN4167/AN6210/AN6493/AN1002/AN0462/AN10061/AN8879/AN2418/AN2518/AN9149
TRUE	TRUE	4	GO:0030029	actin filament-based process	52	52/3573	AN5057/AN4963/AN4743/AN4706/AN4501/AN8862/AN8831/AN9504/AN11032/AN4218/AN10515/AN4182/AN4171/AN4085/AN4014/AN3735/AN7032/AN7567/AN7576/AN7698/AN6341/AN5981/AN10743/AN5803/AN6542/AN6685/AN1339/AN1324/AN1171/AN1162/AN1025/AN0999/AN0931/AN0697/AN0655/AN0410/AN0306/AN0163/AN0135/AN0113/AN1558/AN1560/AN2067/AN2126/AN2484/AN2516/AN2995/AN5768/AN5740/AN5686/AN5677/AN5648
TRUE	TRUE	4	GO:0032196	transposition	13	13/3573	AN4976/AN4335/AN8186/AN5956/AN10127/AN10066/AN0263/AN0081/AN2269/AN2415/AN3422/AN3048/AN10329
TRUE	TRUE	4	GO:0032940	secretion by cell	19	19/3573	AN4987/AN8862/AN8769/AN11063/AN6210/AN6195/AN6493/AN6542/AN1002/AN0462/AN10061/AN8879/AN1632/AN1950/AN2076/AN2418/AN2518/AN3470/AN5131
TRUE	TRUE	4	GO:0036166	phenotypic switching	6	6/3573	AN4493/AN6505/AN1226/AN0182/AN5740/AN5611
TRUE	TRUE	4	GO:0043335	protein unfolding	2	2/3573	AN6010/AN0858
TRUE	TRUE	4	GO:0044764	multi-organism cellular process	58	58/3573	AN4935/AN4685/AN4501/AN4483/AN4390/AN8672/AN4182/AN4163/AN3719/AN3688/AN3583/AN7252/AN10902/AN7041/AN7030/AN7533/AN7743/AN6340/AN6279/AN6129/AN10763/AN5973/AN5893/AN5824/AN6487/AN6505/AN6892/AN1339/AN1333/AN1025/AN1017/AN0999/AN0817/AN0806/AN0651/AN10059/AN10030/AN0182/AN0098/AN0081/AN1475/AN1573/AN10227/AN2011/AN2017/AN2062/AN2067/AN2130/AN2269/AN2430/AN2484/AN3422/AN10367/AN3090/AN2944/AN2862/AN5686/AN5517
TRUE	TRUE	4	GO:0048522	positive regulation of cellular process	205	205/3573	AN5057/AN5028/AN5020/AN4987/AN4969/AN4963/AN4936/AN4935/AN4896/AN4891/AN4873/AN4785/AN4743/AN4667/AN4570/AN4563/AN4558/AN11910/AN4501/AN4493/AN4483/AN4419/AN10550/AN11131/AN8858/AN8847/AN8770/AN8741/AN9504/AN8672/AN8605/AN7994/AN11032/AN8170/AN8282/AN4263/AN10526/AN4189/AN4182/AN4163/AN4085/AN4080/AN4015/AN4014/AN3941/AN3919/AN3739/AN3729/AN3719/AN3688/AN3675/AN3607/AN3583/AN3506/AN7296/AN7252/AN7185/AN7050/AN7030/AN7423/AN7468/AN10956/AN7499/AN7542/AN7567/AN7572/AN7610/AN7661/AN7742/AN7743/AN6330/AN6243/AN6230/AN6223/AN6129/AN6010/AN5981/AN10763/AN5973/AN5893/AN5836/AN5824/AN5820/AN5815/AN5814/AN5803/AN6487/AN6505/AN6540/AN6566/AN6569/AN6570/AN6632/AN6685/AN6733/AN10854/AN6892/AN6893/AN6921/AN9397/AN1345/AN1339/AN1324/AN10171/AN1283/AN1265/AN1227/AN1089/AN1052/AN1039/AN1025/AN1017/AN0999/AN0988/AN0931/AN0914/AN0891/AN0817/AN0808/AN0807/AN0721/AN0689/AN0655/AN0651/AN0554/AN0410/AN0394/AN0363/AN0349/AN0306/AN0279/AN0241/AN0202/AN0186/AN0182/AN0170/AN0127/AN0106/AN0081/AN0056/AN9008/AN8978/AN8945/AN9424/AN1425/AN10191/AN1518/AN1521/AN1546/AN1558/AN1560/AN1573/AN1652/AN1661/AN10227/AN11793/AN1844/AN1922/AN1984/AN2011/AN2067/AN2126/AN2130/AN2172/AN2246/AN10280/AN2269/AN2285/AN2296/AN2430/AN11344/AN2489/AN9121/AN11175/AN9090/AN3468/AN3423/AN3422/AN3413/AN3369/AN3224/AN3152/AN3116/AN3102/AN3090/AN3067/AN2996/AN2995/AN2965/AN2944/AN2911/AN2862/AN2852/AN2761/AN2742/AN5752/AN5747/AN5740/AN5726/AN5719/AN5686/AN5676/AN5660/AN5651/AN5351
TRUE	TRUE	4	GO:0048523	negative regulation of cellular process	173	173/3573	AN5057/AN5028/AN10621/AN11773/AN4987/AN4969/AN10610/AN4936/AN4935/AN10614/AN4891/AN4783/AN4571/AN4570/AN4546/AN4501/AN4500/AN4493/AN4483/AN4360/AN4322/AN4295/AN8858/AN8797/AN9504/AN7994/AN8039/AN8129/AN8168/AN8211/AN8251/AN8262/AN8282/AN4263/AN10526/AN4182/AN4085/AN4034/AN3946/AN3941/AN3919/AN10489/AN3879/AN3735/AN3730/AN3725/AN3675/AN3622/AN3607/AN3587/AN3506/AN7303/AN7296/AN7169/AN7007/AN6982/AN7464/AN7468/AN10956/AN10970/AN7506/AN7513/AN7545/AN7563/AN7681/AN7723/AN7753/AN6243/AN6223/AN6221/AN6195/AN6147/AN6082/AN6070/AN6067/AN6044/AN5981/AN10763/AN5973/AN5893/AN5822/AN5815/AN5803/AN6505/AN6590/AN6733/AN6892/AN9399/AN1400/AN1377/AN1358/AN10171/AN1272/AN1227/AN1226/AN1162/AN1132/AN1052/AN1039/AN1017/AN0999/AN0988/AN0978/AN0974/AN0872/AN0641/AN0410/AN10059/AN0363/AN0297/AN0295/AN10063/AN0253/AN0241/AN10019/AN0106/AN0091/AN0082/AN0081/AN0065/AN10191/AN1491/AN1546/AN1639/AN1761/AN1797/AN1800/AN1950/AN1984/AN2067/AN2126/AN2128/AN2141/AN2143/AN2172/AN2246/AN10280/AN2285/AN2290/AN2302/AN2430/AN2484/AN2489/AN2491/AN2500/AN9121/AN9116/AN9113/AN3468/AN3450/AN3423/AN3071/AN3067/AN2995/AN2965/AN2911/AN2862/AN2742/AN2731/AN5129/AN10635/AN5156/AN5170/AN5787/AN5755/AN5747/AN5740/AN5686/AN5676/AN5643/AN5494/AN5351/AN5341
TRUE	TRUE	4	GO:0048869	cellular developmental process	193	193/3573	AN5028/AN5021/AN5020/AN10621/AN4987/AN10610/AN4935/AN4897/AN4874/AN4873/AN4871/AN4743/AN4716/AN4706/AN4695/AN4674/AN4570/AN4566/AN4563/AN11910/AN4501/AN4493/AN4419/AN4390/AN4332/AN8862/AN8842/AN8741/AN9504/AN8605/AN7993/AN11032/AN8129/AN8244/AN11063/AN8262/AN8282/AN4288/AN4263/AN4214/AN10516/AN10515/AN4189/AN4169/AN3719/AN3688/AN3607/AN7296/AN7250/AN7185/AN7169/AN10902/AN7032/AN7030/AN7007/AN7464/AN7513/AN7542/AN7570/AN7572/AN7576/AN7657/AN7687/AN7698/AN7757/AN6341/AN6318/AN6317/AN6243/AN6230/AN6225/AN6197/AN6150/AN6037/AN10755/AN5893/AN5836/AN6505/AN6510/AN6542/AN6566/AN6589/AN6685/AN6731/AN10854/AN6920/AN9339/AN9380/AN1339/AN1334/AN1324/AN1222/AN1189/AN1182/AN1171/AN1168/AN1052/AN1037/AN1017/AN0999/AN0988/AN11891/AN0931/AN0863/AN0807/AN0787/AN0733/AN0721/AN0651/AN0641/AN0640/AN0636/AN0420/AN0410/AN0363/AN0316/AN0279/AN0241/AN10030/AN0186/AN0182/AN0134/AN0118/AN0106/AN0098/AN0082/AN0081/AN0078/AN8945/AN1475/AN10193/AN1491/AN1536/AN1539/AN1555/AN1558/AN1560/AN1632/AN1661/AN1848/AN1923/AN2009/AN2059/AN2067/AN2071/AN2129/AN2130/AN2246/AN2269/AN2419/AN2421/AN10306/AN2464/AN2489/AN2505/AN2516/AN2523/AN9121/AN9116/AN3470/AN3441/AN3422/AN3416/AN3152/AN3148/AN3113/AN3095/AN3090/AN2936/AN2925/AN2919/AN2911/AN2742/AN2740/AN5119/AN5129/AN5131/AN10635/AN5156/AN5170/AN5759/AN5757/AN5755/AN5740/AN5726/AN5660/AN5635/AN5626/AN5619/AN5586/AN5579/AN5523/AN5296
TRUE	TRUE	4	GO:0050794	regulation of cellular process	577	577/3573	AN5057/AN5028/AN5020/AN10621/AN11773/AN4987/AN4985/AN4984/AN4976/AN4969/AN10610/AN4963/AN4936/AN4935/AN4915/AN10614/AN4900/AN4896/AN4892/AN4891/AN4873/AN4818/AN4785/AN4783/AN4782/AN4745/AN4744/AN4743/AN4741/AN4733/AN4702/AN4685/AN4668/AN4667/AN12465/AN4571/AN4570/AN4563/AN4558/AN4546/AN4521/AN11910/AN4501/AN4500/AN4493/AN4483/AN4479/AN4447/AN4443/AN4419/AN4402/AN4369/AN4361/AN4360/AN10548/AN4335/AN10550/AN4329/AN10541/AN4324/AN4322/AN4315/AN4295/AN11131/AN8862/AN8858/AN8847/AN8842/AN8831/AN8827/AN8825/AN8797/AN8777/AN8770/AN11112/AN8753/AN8741/AN9504/AN8694/AN8672/AN9500/AN8667/AN8666/AN8655/AN8643/AN8636/AN8605/AN11099/AN11098/AN8590/AN7872/AN7896/AN7923/AN7951/AN7994/AN11032/AN8035/AN8039/AN8079/AN8129/AN8168/AN8170/AN8186/AN8211/AN8234/AN11063/AN8251/AN8262/AN8269/AN8282/AN4263/AN4247/AN10526/AN4214/AN4210/AN10515/AN4189/AN4182/AN4175/AN4171/AN4167/AN4163/AN4096/AN4085/AN4080/AN4034/AN4015/AN4014/AN3973/AN3946/AN3941/AN3934/AN3919/AN10491/AN3911/AN10489/AN3879/AN3842/AN3835/AN3785/AN10467/AN10444/AN3761/AN3755/AN10442/AN3739/AN3735/AN3730/AN3729/AN3725/AN3719/AN3688/AN3684/AN3683/AN3675/AN3637/AN3622/AN3607/AN3587/AN3583/AN3581/AN3506/AN7332/AN7303/AN7297/AN7296/AN7252/AN9492/AN10910/AN10912/AN10911/AN7190/AN7185/AN7169/AN7149/AN7118/AN7103/AN7050/AN7030/AN7028/AN7012/AN7007/AN6982/AN7423/AN7436/AN7464/AN7468/AN7475/AN10956/AN10970/AN7499/AN7506/AN7507/AN7513/AN11753/AN7542/AN7545/AN7563/AN7567/AN7572/AN7576/AN7592/AN7610/AN7632/AN11994/AN7661/AN7681/AN11003/AN7698/AN7700/AN7723/AN7729/AN7742/AN7743/AN7753/AN6430/AN6396/AN6392/AN6341/AN6330/AN6283/AN6258/AN6249/AN6243/AN6230/AN6223/AN6221/AN6210/AN6195/AN6147/AN6129/AN6120/AN6091/AN6082/AN6070/AN12017/AN6067/AN6062/AN6044/AN6010/AN5981/AN10763/AN5973/AN5955/AN10761/AN5924/AN5898/AN5893/AN5870/AN5859/AN5849/AN5836/AN5832/AN5824/AN5822/AN5820/AN5815/AN5814/AN5803/AN6487/AN6505/AN6508/AN6540/AN6542/AN6566/AN6568/AN6569/AN6570/AN6590/AN6632/AN6684/AN6685/AN6715/AN6733/AN6790/AN6828/AN6849/AN10854/AN6858/AN6892/AN6893/AN6921/AN9293/AN9395/AN9397/AN9399/AN1402/AN1400/AN1377/AN1370/AN1368/AN1358/AN1345/AN1339/AN1334/AN1324/AN10171/AN1283/AN1272/AN1265/AN1232/AN1227/AN1226/AN1217/AN1183/AN1182/AN1171/AN1168/AN1162/AN1132/AN1126/AN1096/AN1094/AN10164/AN1089/AN1060/AN1052/AN1039/AN1028/AN1025/AN1017/AN0999/AN0988/AN0978/AN0974/AN11891/AN0937/AN0931/AN0928/AN0914/AN0902/AN0891/AN0885/AN10128/AN0872/AN0863/AN0817/AN0808/AN0807/AN10120/AN0766/AN0742/AN0733/AN0721/AN0689/AN0680/AN0664/AN0655/AN0651/AN0641/AN0634/AN0585/AN0554/AN0533/AN0449/AN0440/AN0411/AN0410/AN0394/AN10059/AN0364/AN0363/AN0349/AN0316/AN0306/AN0297/AN0295/AN10063/AN0279/AN0263/AN0253/AN0241/AN0239/AN0235/AN0202/AN0186/AN0182/AN0176/AN0170/AN0163/AN0162/AN0148/AN0134/AN0127/AN10019/AN0113/AN0112/AN0106/AN0098/AN0096/AN0091/AN0082/AN0081/AN0065/AN0056/AN9025/AN9008/AN8978/AN8945/AN8894/AN8885/AN9424/AN1406/AN1414/AN1416/AN1425/AN10191/AN1475/AN10193/AN1491/AN1518/AN1521/AN1536/AN1546/AN1558/AN1560/AN1573/AN1639/AN1652/AN1661/AN1678/AN10227/AN1720/AN1761/AN1797/AN1800/AN1812/AN11793/AN1844/AN1848/AN1867/AN1893/AN1922/AN1924/AN1950/AN1984/AN1989/AN2001/AN2005/AN2009/AN2011/AN2016/AN2036/AN2046/AN2059/AN2062/AN2067/AN2072/AN2126/AN2128/AN2129/AN2130/AN2141/AN2143/AN2172/AN2246/AN10280/AN2269/AN2270/AN2276/AN2278/AN2285/AN2290/AN2296/AN2302/AN2375/AN12120/AN2421/AN2430/AN2474/AN2484/AN11344/AN2489/AN2491/AN2500/AN2516/AN11961/AN2581/AN2597/AN11169/AN9141/AN9121/AN9116/AN9113/AN11165/AN11175/AN9095/AN9090/AN3468/AN3450/AN3438/AN3433/AN3423/AN3422/AN3413/AN3369/AN3356/AN3280/AN3255/AN3250/AN3224/AN3216/AN3214/AN10378/AN3152/AN3120/AN3116/AN3108/AN3102/AN3101/AN3095/AN3092/AN3090/AN3075/AN3071/AN3067/AN3050/AN3048/AN2996/AN2995/AN2984/AN2965/AN2944/AN2911/AN2905/AN2902/AN2862/AN2855/AN2852/AN2848/AN2846/AN2763/AN2761/AN2742/AN2740/AN2731/AN8414/AN8431/AN8506/AN5119/AN5129/AN5131/AN5133/AN10635/AN5156/AN5170/AN5218/AN5787/AN5775/AN5768/AN5757/AN5755/AN5752/AN5747/AN5746/AN5740/AN5726/AN5719/AN5717/AN5686/AN5677/AN5676/AN5660/AN5651/AN5643/AN5631/AN5627/AN5611/AN5607/AN5494/AN5351/AN5349/AN5341/AN5296/AN11950/AN11228/AN5279
